StudentID,SchoolCode,SchoolName,PaymentDate,AmountReceived,PaymentMethod,LatePayment,CreditCardNumber,TransactionNo,BankName,PaymentType,Weekday,CheckNumber
1509,GP,Gabriel Pereira,2018-09-20,1137,Cash,No,,64016329,,cas,Thursday,
1510,GP,Gabriel Pereira,2020-05-15,1391,Credit Card,No,8315975729273186,83029158,Banco Palmas,cre,Friday,
1511,GP,Gabriel Pereira,2023-10-01,1577,Cash,No,,33241651,,cas,Sunday,
1512,GP,Gabriel Pereira,2021-08-31,1255,Check,No,,83966073,Banco Cruzeiro do Sul,che,Tuesday,5778
1513,GP,Gabriel Pereira,2023-01-14,1293,Cash,No,,62159584,,cas,Saturday,
1514,GP,Gabriel Pereira,2022-03-24,984,Check,No,,91617050,Chase,che,Thursday,3712
1515,GP,Gabriel Pereira,2019-01-05,1425,Check,Yes,,98141344,Banco Atlantico Europa,che,Saturday,7334
1516,GP,Gabriel Pereira,2022-07-02,959,Check,No,,83774029,Chase,che,Saturday,9782
1517,GP,Gabriel Pereira,2020-11-07,1195,Check,No,,33026509,Novobanco,che,Saturday,4066
1518,GP,Gabriel Pereira,2019-03-27,1471,Credit Card,No,7719666610256342,02223499,Millennium BCP,cre,Wednesday,
1519,GP,Gabriel Pereira,2018-12-27,1113,Check,No,,68367590,Caixa Geral de Depósitos,che,Thursday,8771
1520,GP,Gabriel Pereira,2023-06-05,1363,Check,Yes,,24461440,Chase,che,Monday,4461
1521,GP,Gabriel Pereira,2019-12-16,1258,Credit Card,No,6564260186372631,99569559,Chase,cre,Monday,
1522,GP,Gabriel Pereira,2022-03-02,1087,Cash,No,,64149003,,cas,Wednesday,
1523,GP,Gabriel Pereira,2023-10-13,1460,Cash,Yes,,25513444,,cas,Friday,
1524,GP,Gabriel Pereira,2023-06-28,1462,Cash,No,,28839047,,cas,Wednesday,
1525,GP,Gabriel Pereira,2022-10-25,1146,Credit Card,Yes,5461574932511497,88795312,Millennium BCP,cre,Tuesday,
1526,GP,Gabriel Pereira,2020-03-15,914,Check,No,,37766183,Millennium BCP,che,Sunday,9656
1527,GP,Gabriel Pereira,2023-02-03,1282,Check,Yes,,18731439,Caixa Geral de Depósitos,che,Friday,6317
1528,GP,Gabriel Pereira,2019-02-05,966,Cash,No,,78621078,,cas,Tuesday,
1529,GP,Gabriel Pereira,2019-01-06,1461,Cash,Yes,,96856425,,cas,Sunday,
1530,GP,Gabriel Pereira,2022-11-06,1365,Credit Card,No,8026933154230600,23028655,Millennium BCP,cre,Sunday,
1531,GP,Gabriel Pereira,2022-05-14,1234,Credit Card,No,1142066701514599,20166338,Chase,cre,Saturday,
1532,GP,Gabriel Pereira,2019-04-21,1038,Credit Card,No,0539222056201901,13484339,Caixa Geral de Depósitos,cre,Sunday,
1533,GP,Gabriel Pereira,2019-08-30,1133,Check,No,,28613239,Banco Cruzeiro do Sul,che,Friday,6497
1534,GP,Gabriel Pereira,2023-04-01,1321,Check,No,,23428644,Banco Atlantico Europa,che,Saturday,8015
1535,GP,Gabriel Pereira,2023-01-11,905,Credit Card,No,8663420953677349,85297356,Caixa Geral de Depósitos,cre,Wednesday,
1536,GP,Gabriel Pereira,2020-06-16,1081,Cash,No,,65591476,,cas,Tuesday,
1537,GP,Gabriel Pereira,2023-12-19,1061,Cash,No,,80966414,,cas,Tuesday,
1538,GP,Gabriel Pereira,2021-03-26,1278,Credit Card,No,9524746653538962,98532436,Banco Atlantico Europa,cre,Friday,
1539,GP,Gabriel Pereira,2023-10-05,1506,Credit Card,No,5712763835434685,86390616,Chase,cre,Thursday,
1540,GP,Gabriel Pereira,2020-03-29,1479,Cash,No,,39981615,,cas,Sunday,
1541,GP,Gabriel Pereira,2023-05-29,1129,Check,No,,11683710,Banco Do Brasil,che,Monday,1378
1542,GP,Gabriel Pereira,2021-05-15,1113,Cash,No,,07201489,,cas,Saturday,
1543,GP,Gabriel Pereira,2020-12-15,1393,Check,No,,08264931,Chase,che,Tuesday,3006
1544,GP,Gabriel Pereira,2020-03-07,1307,Credit Card,No,4762542926456339,17299403,Novobanco,cre,Saturday,
1545,GP,Gabriel Pereira,2023-03-08,1486,Cash,No,,11266497,,cas,Wednesday,
1546,GP,Gabriel Pereira,2019-01-29,1535,Cash,No,,06833539,,cas,Tuesday,
1547,GP,Gabriel Pereira,2019-03-16,933,Credit Card,No,1259016399490133,34437673,Banco Cruzeiro do Sul,cre,Saturday,
1548,GP,Gabriel Pereira,2021-07-28,1002,Cash,Yes,,98410167,,cas,Wednesday,
1549,GP,Gabriel Pereira,2021-12-12,1121,Credit Card,Yes,4811604991004202,88661680,Caixa Geral de Depósitos,cre,Sunday,
1550,GP,Gabriel Pereira,2023-06-30,1535,Check,Yes,,42134854,Banco Cruzeiro do Sul,che,Friday,3554
1551,GP,Gabriel Pereira,2018-12-01,1114,Cash,No,,60791791,,cas,Saturday,
1552,GP,Gabriel Pereira,2019-09-25,1456,Cash,Yes,,57117132,,cas,Wednesday,
1553,GP,Gabriel Pereira,2022-12-20,1000,Check,No,,02470288,Caixa Geral de Depósitos,che,Tuesday,5740
1554,GP,Gabriel Pereira,2019-02-05,1022,Credit Card,No,7452719367857646,39138107,Banco Cruzeiro do Sul,cre,Tuesday,
1555,GP,Gabriel Pereira,2022-01-10,1013,Check,No,,19423215,Banco Cruzeiro do Sul,che,Monday,1784
1556,GP,Gabriel Pereira,2019-01-03,1143,Credit Card,No,3506962616845525,27410254,Banco Atlantico Europa,cre,Thursday,
1557,GP,Gabriel Pereira,2022-08-15,966,Check,No,,89948856,Novobanco,che,Monday,5625
1558,GP,Gabriel Pereira,2021-06-03,1483,Check,No,,00519567,Banco Palmas,che,Thursday,7584
1559,GP,Gabriel Pereira,2019-10-01,1274,Cash,No,,42271726,,cas,Tuesday,
1560,GP,Gabriel Pereira,2020-11-05,1036,Check,No,,50460700,Caixa Geral de Depósitos,che,Thursday,5817
1561,GP,Gabriel Pereira,2023-05-26,1569,Cash,No,,30686240,,cas,Friday,
1562,GP,Gabriel Pereira,2022-12-30,1424,Cash,No,,10066890,,cas,Friday,
1563,GP,Gabriel Pereira,2022-05-08,1178,Credit Card,No,8207623811522328,22282408,Banco Cruzeiro do Sul,cre,Sunday,
1564,GP,Gabriel Pereira,2021-03-22,1234,Credit Card,No,5999400410847913,51135053,Banco Palmas,cre,Monday,
1565,GP,Gabriel Pereira,2022-12-14,1353,Credit Card,No,8920641578097830,28010419,Banco Cruzeiro do Sul,cre,Wednesday,
1566,GP,Gabriel Pereira,2023-09-07,1237,Credit Card,No,9528144786742802,18893063,Banco Palmas,cre,Thursday,
1567,GP,Gabriel Pereira,2021-05-16,1472,Check,No,,03789121,Banco Do Brasil,che,Sunday,8284
1568,GP,Gabriel Pereira,2019-12-27,1145,Check,No,,90558557,Banco Palmas,che,Friday,6014
1569,GP,Gabriel Pereira,2022-06-30,921,Check,No,,29069690,Banco Cruzeiro do Sul,che,Thursday,6886
1570,GP,Gabriel Pereira,2023-08-05,1056,Check,No,,86061065,Novobanco,che,Saturday,8531
1571,GP,Gabriel Pereira,2019-12-06,1139,Cash,No,,57016527,,cas,Friday,
1572,GP,Gabriel Pereira,2020-11-26,995,Credit Card,No,8149802530843769,92964447,Banco Atlantico Europa,cre,Thursday,
1573,GP,Gabriel Pereira,2023-05-27,1084,Cash,No,,08423242,,cas,Saturday,
1574,GP,Gabriel Pereira,2019-10-10,1208,Check,Yes,,04172415,Banco Palmas,che,Thursday,5040
1575,GP,Gabriel Pereira,2023-11-12,1307,Check,No,,85574906,Chase,che,Sunday,9175
1576,GP,Gabriel Pereira,2021-09-27,1287,Credit Card,No,2570333295945231,58286304,Millennium BCP,cre,Monday,
1577,GP,Gabriel Pereira,2023-09-11,1043,Check,No,,29917217,Banco Cruzeiro do Sul,che,Monday,3571
1578,GP,Gabriel Pereira,2021-12-12,1042,Credit Card,Yes,1678215392669370,63250313,Chase,cre,Sunday,
1579,GP,Gabriel Pereira,2021-05-21,946,Cash,No,,50220619,,cas,Friday,
1580,GP,Gabriel Pereira,2018-11-08,1008,Check,No,,33593797,Caixa Geral de Depósitos,che,Thursday,2012
1581,GP,Gabriel Pereira,2018-08-05,959,Check,Yes,,95616225,Novobanco,che,Sunday,5600
1582,GP,Gabriel Pereira,2022-07-04,1404,Credit Card,No,5594079923045323,16778145,Novobanco,cre,Monday,
1583,GP,Gabriel Pereira,2020-03-16,1351,Check,No,,37019453,Caixa Geral de Depósitos,che,Monday,2315
1584,GP,Gabriel Pereira,2022-05-04,1362,Cash,No,,66505276,,cas,Wednesday,
1585,GP,Gabriel Pereira,2018-12-16,1028,Credit Card,No,2815780619022311,67870676,Banco Do Brasil,cre,Sunday,
1586,GP,Gabriel Pereira,2020-06-17,1151,Credit Card,No,7185921268485637,11429430,Millennium BCP,cre,Wednesday,
1587,GP,Gabriel Pereira,2018-09-29,1150,Cash,No,,39892313,,cas,Saturday,
1588,GP,Gabriel Pereira,2019-05-21,1165,Cash,No,,86693278,,cas,Tuesday,
1589,GP,Gabriel Pereira,2022-08-01,1164,Credit Card,No,8376591538201140,65266426,Banco Atlantico Europa,cre,Monday,
1590,GP,Gabriel Pereira,2023-06-09,1125,Cash,Yes,,27245533,,cas,Friday,
1591,GP,Gabriel Pereira,2021-04-28,1274,Check,No,,69764878,Banco Cruzeiro do Sul,che,Wednesday,7977
1592,GP,Gabriel Pereira,2019-06-24,1068,Cash,No,,94510462,,cas,Monday,
1593,GP,Gabriel Pereira,2020-05-06,905,Cash,No,,96568512,,cas,Wednesday,
1594,GP,Gabriel Pereira,2023-03-04,1588,Credit Card,No,2767293509793442,12914650,Chase,cre,Saturday,
1595,GP,Gabriel Pereira,2019-05-29,1100,Cash,No,,78045797,,cas,Wednesday,
1596,GP,Gabriel Pereira,2023-05-24,1040,Cash,No,,84070339,,cas,Wednesday,
1597,GP,Gabriel Pereira,2021-07-20,1037,Credit Card,No,8233720945167670,63632863,Millennium BCP,cre,Tuesday,
1598,GP,Gabriel Pereira,2019-03-20,968,Credit Card,No,2008484264833367,96082896,Banco Atlantico Europa,cre,Wednesday,
1599,GP,Gabriel Pereira,2022-08-22,1553,Credit Card,No,6054946920856490,13249519,Banco Do Brasil,cre,Monday,
1600,GP,Gabriel Pereira,2020-09-05,951,Check,No,,01154617,Banco Palmas,che,Saturday,9693
1601,GP,Gabriel Pereira,2022-08-05,1557,Credit Card,No,0388904410404315,66851353,Caixa Geral de Depósitos,cre,Friday,
1602,GP,Gabriel Pereira,2020-02-14,1427,Check,No,,47558030,Millennium BCP,che,Friday,2689
1603,GP,Gabriel Pereira,2023-10-02,1312,Check,No,,64717784,Millennium BCP,che,Monday,2494
1604,GP,Gabriel Pereira,2023-12-23,1522,Credit Card,No,7169883716115866,86119976,Banco Atlantico Europa,cre,Saturday,
1605,GP,Gabriel Pereira,2020-07-30,1493,Check,No,,33261705,Millennium BCP,che,Thursday,6453
1606,GP,Gabriel Pereira,2021-08-03,1112,Cash,No,,58195657,,cas,Tuesday,
1607,GP,Gabriel Pereira,2022-07-16,1053,Check,No,,53399824,Chase,che,Saturday,7355
1608,GP,Gabriel Pereira,2020-10-28,1575,Credit Card,Yes,7580158466879303,02853272,Banco Atlantico Europa,cre,Wednesday,
1609,GP,Gabriel Pereira,2022-10-23,1293,Cash,No,,34515025,,cas,Sunday,
1610,GP,Gabriel Pereira,2019-04-15,1430,Cash,No,,61308730,,cas,Monday,
1611,GP,Gabriel Pereira,2021-08-01,1477,Cash,No,,07382777,,cas,Sunday,
1612,GP,Gabriel Pereira,2021-02-19,1018,Credit Card,No,8425278630900712,10242344,Banco Atlantico Europa,cre,Friday,
1613,GP,Gabriel Pereira,2019-10-18,1594,Credit Card,No,7771961997165965,66764099,Novobanco,cre,Friday,
1614,GP,Gabriel Pereira,2021-07-09,1140,Credit Card,No,4009522426537932,21914390,Banco Atlantico Europa,cre,Friday,
1615,GP,Gabriel Pereira,2018-09-13,1270,Check,No,,36015791,Caixa Geral de Depósitos,che,Thursday,6386
1616,GP,Gabriel Pereira,2018-10-16,998,Credit Card,Yes,2600802658934759,78335488,Banco Do Brasil,cre,Tuesday,
1617,GP,Gabriel Pereira,2020-08-03,1403,Credit Card,No,1496791463866432,03172665,Chase,cre,Monday,
1618,GP,Gabriel Pereira,2022-12-12,1430,Credit Card,No,8549272400020860,14605190,Banco Palmas,cre,Monday,
1619,GP,Gabriel Pereira,2020-02-25,1113,Credit Card,No,1630335636930100,09089931,Banco Atlantico Europa,cre,Tuesday,
1620,GP,Gabriel Pereira,2021-07-03,1016,Check,Yes,,48028354,Caixa Geral de Depósitos,che,Saturday,6490
1621,GP,Gabriel Pereira,2021-08-18,1514,Credit Card,No,0930437661366280,81226815,Banco Cruzeiro do Sul,cre,Wednesday,
1622,GP,Gabriel Pereira,2022-12-15,1369,Check,No,,70531105,Banco Do Brasil,che,Thursday,5006
1623,GP,Gabriel Pereira,2018-08-18,1527,Cash,No,,39798421,,cas,Saturday,
1624,GP,Gabriel Pereira,2021-09-16,1498,Credit Card,No,2693765016767187,76288363,Novobanco,cre,Thursday,
1625,GP,Gabriel Pereira,2021-08-20,1438,Check,No,,01627629,Chase,che,Friday,4015
1626,GP,Gabriel Pereira,2020-12-18,1342,Cash,No,,80937616,,cas,Friday,
1627,GP,Gabriel Pereira,2023-03-01,1232,Credit Card,No,9890749935981255,97772659,Banco Atlantico Europa,cre,Wednesday,
1628,GP,Gabriel Pereira,2020-09-17,1203,Credit Card,No,3858050141716578,93912956,Banco Palmas,cre,Thursday,
1629,GP,Gabriel Pereira,2023-01-28,995,Check,No,,11486005,Millennium BCP,che,Saturday,1071
1630,GP,Gabriel Pereira,2022-08-11,1517,Credit Card,No,9287875703029301,12501860,Banco Atlantico Europa,cre,Thursday,
1631,GP,Gabriel Pereira,2020-02-15,1075,Check,No,,06952223,Banco Do Brasil,che,Saturday,7685
1632,GP,Gabriel Pereira,2021-12-21,1115,Credit Card,No,0620073024266249,75374057,Caixa Geral de Depósitos,cre,Tuesday,
1633,GP,Gabriel Pereira,2023-02-08,1557,Cash,No,,95674068,,cas,Wednesday,
1634,GP,Gabriel Pereira,2023-08-24,1404,Credit Card,No,4453451466886583,48348358,Novobanco,cre,Thursday,
1635,GP,Gabriel Pereira,2022-02-11,1063,Cash,No,,36648532,,cas,Friday,
1636,GP,Gabriel Pereira,2018-09-30,1578,Cash,No,,87089432,,cas,Sunday,
1637,GP,Gabriel Pereira,2022-12-01,1566,Cash,No,,98344369,,cas,Thursday,
1638,GP,Gabriel Pereira,2022-06-15,1245,Check,Yes,,04505092,Banco Cruzeiro do Sul,che,Wednesday,7568
1639,GP,Gabriel Pereira,2021-03-07,1069,Check,No,,07342939,Millennium BCP,che,Sunday,8658
1640,GP,Gabriel Pereira,2021-02-01,1132,Check,No,,29545038,Millennium BCP,che,Monday,2039
1641,GP,Gabriel Pereira,2020-12-11,1041,Cash,No,,51502045,,cas,Friday,
1642,GP,Gabriel Pereira,2018-09-17,1573,Credit Card,No,1435312794337953,11123590,Banco Cruzeiro do Sul,cre,Monday,
1643,GP,Gabriel Pereira,2023-06-15,1070,Cash,No,,74286625,,cas,Thursday,
1644,GP,Gabriel Pereira,2019-03-16,952,Check,No,,38385545,Caixa Geral de Depósitos,che,Saturday,5252
1645,GP,Gabriel Pereira,2022-02-15,1341,Credit Card,No,1935117455537062,72816733,Banco Atlantico Europa,cre,Tuesday,
1646,GP,Gabriel Pereira,2019-12-26,1294,Credit Card,No,2157562641260848,18762099,Millennium BCP,cre,Thursday,
1647,GP,Gabriel Pereira,2020-12-16,1484,Credit Card,Yes,6303995167045059,98226731,Chase,cre,Wednesday,
1648,GP,Gabriel Pereira,2023-12-03,1120,Cash,No,,88804851,,cas,Sunday,
1649,GP,Gabriel Pereira,2022-04-08,1198,Check,No,,25936450,Chase,che,Friday,3878
1650,GP,Gabriel Pereira,2022-12-26,1143,Credit Card,No,2755767299115490,44318343,Novobanco,cre,Monday,
1651,GP,Gabriel Pereira,2023-07-14,1529,Cash,No,,10297711,,cas,Friday,
1652,GP,Gabriel Pereira,2020-05-18,916,Cash,No,,91792651,,cas,Monday,
1653,GP,Gabriel Pereira,2023-09-07,1362,Credit Card,No,8162910873922198,36915737,Novobanco,cre,Thursday,
1654,GP,Gabriel Pereira,2022-12-11,1395,Credit Card,No,5298770745991530,44500202,Novobanco,cre,Sunday,
1655,GP,Gabriel Pereira,2022-09-29,1433,Credit Card,No,8903450295867603,04093467,Banco Palmas,cre,Thursday,
1656,GP,Gabriel Pereira,2020-04-01,1540,Credit Card,No,2368810138272105,13346018,Banco Cruzeiro do Sul,cre,Wednesday,
1657,GP,Gabriel Pereira,2019-06-24,1052,Credit Card,Yes,8825320831681636,03891736,Millennium BCP,cre,Monday,
1658,GP,Gabriel Pereira,2021-03-12,1422,Check,No,,76720005,Chase,che,Friday,2323
1659,GP,Gabriel Pereira,2020-01-09,1002,Credit Card,No,0716348508951237,08511919,Banco Cruzeiro do Sul,cre,Thursday,
1660,GP,Gabriel Pereira,2023-01-22,1558,Cash,No,,56972965,,cas,Sunday,
1661,GP,Gabriel Pereira,2020-06-24,1298,Credit Card,No,7671377188626395,61266783,Millennium BCP,cre,Wednesday,
1662,GP,Gabriel Pereira,2020-09-01,1272,Cash,No,,13887402,,cas,Tuesday,
1663,GP,Gabriel Pereira,2022-09-02,1043,Credit Card,No,4614466276330411,76142152,Banco Cruzeiro do Sul,cre,Friday,
1664,GP,Gabriel Pereira,2021-06-13,1132,Credit Card,No,8636470465689698,70368830,Millennium BCP,cre,Sunday,
1665,GP,Gabriel Pereira,2020-02-21,1454,Credit Card,No,9363159229127065,93410406,Chase,cre,Friday,
1666,GP,Gabriel Pereira,2021-10-29,996,Credit Card,No,2282471830181796,07578984,Banco Atlantico Europa,cre,Friday,
1667,GP,Gabriel Pereira,2023-08-06,1191,Check,No,,99052217,Caixa Geral de Depósitos,che,Sunday,2808
1668,GP,Gabriel Pereira,2020-02-23,1459,Cash,No,,65818981,,cas,Sunday,
1669,GP,Gabriel Pereira,2023-11-09,909,Cash,Yes,,35631631,,cas,Thursday,
1670,GP,Gabriel Pereira,2019-07-11,1510,Cash,No,,55726169,,cas,Thursday,
1671,GP,Gabriel Pereira,2020-04-16,1523,Cash,No,,88119389,,cas,Thursday,
1672,GP,Gabriel Pereira,2022-03-20,1494,Check,Yes,,82013071,Novobanco,che,Sunday,9089
1673,GP,Gabriel Pereira,2020-07-13,1093,Check,No,,16336131,Banco Atlantico Europa,che,Monday,9632
1674,GP,Gabriel Pereira,2020-06-05,1174,Check,Yes,,04903729,Banco Palmas,che,Friday,5847
1675,GP,Gabriel Pereira,2020-08-30,1428,Cash,No,,56399812,,cas,Sunday,
1676,GP,Gabriel Pereira,2021-04-13,1185,Check,No,,22551741,Chase,che,Tuesday,6286
1677,GP,Gabriel Pereira,2021-09-16,968,Check,No,,47621236,Millennium BCP,che,Thursday,2990
1678,GP,Gabriel Pereira,2022-06-26,1455,Cash,No,,94541384,,cas,Sunday,
1679,GP,Gabriel Pereira,2020-05-13,1139,Credit Card,No,3093079685909645,98724089,Chase,cre,Wednesday,
1680,GP,Gabriel Pereira,2022-07-09,1010,Cash,No,,35166811,,cas,Saturday,
1681,GP,Gabriel Pereira,2023-07-02,1111,Credit Card,No,7367072173402422,24198306,Banco Do Brasil,cre,Sunday,
1682,GP,Gabriel Pereira,2019-08-14,1140,Cash,No,,01814442,,cas,Wednesday,
1683,GP,Gabriel Pereira,2020-03-30,1466,Cash,No,,02435094,,cas,Monday,
1684,GP,Gabriel Pereira,2021-01-16,1321,Cash,No,,11861564,,cas,Saturday,
1685,GP,Gabriel Pereira,2018-08-17,1527,Check,No,,47539891,Banco Do Brasil,che,Friday,8658
1686,GP,Gabriel Pereira,2018-10-19,1227,Cash,No,,24519082,,cas,Friday,
1687,GP,Gabriel Pereira,2020-09-28,977,Check,No,,10356594,Chase,che,Monday,3874
1688,GP,Gabriel Pereira,2018-10-12,1549,Credit Card,No,6669692295338619,41183909,Banco Do Brasil,cre,Friday,
1689,GP,Gabriel Pereira,2022-12-22,1212,Credit Card,No,2406628346334889,33437518,Novobanco,cre,Thursday,
1690,GP,Gabriel Pereira,2021-01-10,1526,Cash,No,,86542438,,cas,Sunday,
1691,GP,Gabriel Pereira,2019-07-28,1292,Check,No,,85507435,Millennium BCP,che,Sunday,6691
1692,GP,Gabriel Pereira,2019-07-01,1472,Check,No,,89594703,Novobanco,che,Monday,7913
1693,GP,Gabriel Pereira,2020-03-03,1234,Credit Card,No,1765047188300995,42887344,Novobanco,cre,Tuesday,
1694,GP,Gabriel Pereira,2022-04-27,1286,Check,No,,67989947,Millennium BCP,che,Wednesday,7694
1695,GP,Gabriel Pereira,2022-07-06,1009,Cash,No,,06901497,,cas,Wednesday,
1696,GP,Gabriel Pereira,2023-09-03,984,Credit Card,Yes,3847156756650518,86016744,Chase,cre,Sunday,
1697,GP,Gabriel Pereira,2019-09-23,1190,Check,No,,59698504,Banco Palmas,che,Monday,1272
1698,GP,Gabriel Pereira,2022-03-15,1243,Cash,No,,93754024,,cas,Tuesday,
1699,GP,Gabriel Pereira,2023-08-20,1082,Check,No,,78925714,Millennium BCP,che,Sunday,3130
1700,GP,Gabriel Pereira,2020-06-07,957,Check,No,,85762648,Caixa Geral de Depósitos,che,Sunday,7738
1701,GP,Gabriel Pereira,2022-11-05,1155,Check,No,,93680635,Banco Palmas,che,Saturday,4616
1702,GP,Gabriel Pereira,2018-09-08,986,Credit Card,No,2789695193048527,75867036,Banco Palmas,cre,Saturday,
1703,GP,Gabriel Pereira,2020-11-27,1050,Credit Card,No,6344439468963318,12335761,Banco Atlantico Europa,cre,Friday,
1704,GP,Gabriel Pereira,2022-08-02,948,Cash,No,,17445776,,cas,Tuesday,
1705,GP,Gabriel Pereira,2019-07-21,1591,Cash,No,,63678508,,cas,Sunday,
1706,GP,Gabriel Pereira,2022-01-09,1467,Check,No,,74759443,Banco Cruzeiro do Sul,che,Sunday,9231
1707,GP,Gabriel Pereira,2022-07-30,1242,Credit Card,No,3774037676874042,07675149,Banco Atlantico Europa,cre,Saturday,
1708,GP,Gabriel Pereira,2020-07-19,1104,Cash,Yes,,57330990,,cas,Sunday,
1709,GP,Gabriel Pereira,2023-01-02,933,Check,No,,94065658,Chase,che,Monday,4967
1710,GP,Gabriel Pereira,2022-10-04,1197,Check,No,,38565352,Banco Do Brasil,che,Tuesday,3132
1711,GP,Gabriel Pereira,2023-11-11,1321,Cash,No,,00470911,,cas,Saturday,
1712,GP,Gabriel Pereira,2018-12-01,1151,Cash,No,,56119989,,cas,Saturday,
1713,GP,Gabriel Pereira,2021-11-24,1308,Cash,No,,18158374,,cas,Wednesday,
1714,GP,Gabriel Pereira,2020-10-31,1336,Credit Card,No,4776186870479666,82905256,Banco Palmas,cre,Saturday,
1715,GP,Gabriel Pereira,2021-12-12,1500,Cash,Yes,,91423302,,cas,Sunday,
1716,GP,Gabriel Pereira,2021-10-20,1090,Cash,No,,40547398,,cas,Wednesday,
1717,GP,Gabriel Pereira,2020-12-12,1078,Credit Card,Yes,0513186604747338,91478524,Banco Atlantico Europa,cre,Saturday,
1718,GP,Gabriel Pereira,2020-04-04,1209,Credit Card,Yes,5944102387351866,47741313,Banco Palmas,cre,Saturday,
1719,GP,Gabriel Pereira,2019-01-04,1417,Check,No,,25853465,Caixa Geral de Depósitos,che,Friday,6722
1720,GP,Gabriel Pereira,2019-10-05,1536,Check,No,,52178955,Millennium BCP,che,Saturday,9560
1721,GP,Gabriel Pereira,2020-04-13,1593,Credit Card,No,8655816759238319,34891800,Banco Do Brasil,cre,Monday,
1722,GP,Gabriel Pereira,2023-12-20,1445,Credit Card,No,6342924219597309,12185273,Banco Cruzeiro do Sul,cre,Wednesday,
1723,GP,Gabriel Pereira,2019-02-02,989,Cash,No,,13315553,,cas,Saturday,
1724,GP,Gabriel Pereira,2023-05-05,955,Credit Card,No,0304407781109659,84557663,Banco Cruzeiro do Sul,cre,Friday,
1725,GP,Gabriel Pereira,2020-05-28,1210,Credit Card,No,2991269945206419,10616691,Millennium BCP,cre,Thursday,
1726,GP,Gabriel Pereira,2018-11-29,1439,Check,No,,42168268,Chase,che,Thursday,3489
1727,GP,Gabriel Pereira,2022-06-08,985,Check,No,,56269962,Millennium BCP,che,Wednesday,9668
1728,GP,Gabriel Pereira,2019-09-01,1546,Cash,No,,10059325,,cas,Sunday,
1729,GP,Gabriel Pereira,2021-05-05,1032,Credit Card,No,7032200748597243,87129514,Banco Palmas,cre,Wednesday,
1730,GP,Gabriel Pereira,2019-08-17,945,Cash,No,,80286060,,cas,Saturday,
1731,GP,Gabriel Pereira,2020-03-12,1465,Credit Card,No,2406547476950904,18985664,Banco Do Brasil,cre,Thursday,
1732,GP,Gabriel Pereira,2018-10-12,996,Cash,No,,56238878,,cas,Friday,
1733,GP,Gabriel Pereira,2021-06-07,1422,Cash,No,,65699313,,cas,Monday,
1734,GP,Gabriel Pereira,2020-10-06,1574,Credit Card,No,2290113860479471,99038035,Caixa Geral de Depósitos,cre,Tuesday,
1735,GP,Gabriel Pereira,2022-11-04,1162,Check,No,,53829441,Caixa Geral de Depósitos,che,Friday,5253
1736,GP,Gabriel Pereira,2021-02-27,1476,Check,Yes,,53472839,Banco Palmas,che,Saturday,2523
1737,GP,Gabriel Pereira,2023-12-13,1318,Cash,No,,09532670,,cas,Wednesday,
1738,GP,Gabriel Pereira,2023-02-10,1469,Cash,No,,86865629,,cas,Friday,
1739,GP,Gabriel Pereira,2023-07-30,1070,Cash,No,,82282801,,cas,Sunday,
1740,GP,Gabriel Pereira,2021-07-15,1123,Credit Card,No,3068856846767809,64583744,Banco Palmas,cre,Thursday,
1741,GP,Gabriel Pereira,2023-03-29,1488,Cash,No,,13531755,,cas,Wednesday,
1742,GP,Gabriel Pereira,2022-06-01,1237,Check,No,,89748741,Caixa Geral de Depósitos,che,Wednesday,5769
1743,GP,Gabriel Pereira,2021-07-14,1295,Check,No,,26751199,Banco Atlantico Europa,che,Wednesday,7953
1744,GP,Gabriel Pereira,2020-01-09,1242,Credit Card,No,6551564196789630,09358201,Novobanco,cre,Thursday,
1745,GP,Gabriel Pereira,2022-12-24,1096,Credit Card,Yes,5972242284834927,66809846,Millennium BCP,cre,Saturday,
1746,GP,Gabriel Pereira,2023-12-08,984,Check,No,,04033480,Caixa Geral de Depósitos,che,Friday,6466
1747,GP,Gabriel Pereira,2023-06-18,1124,Cash,No,,58667155,,cas,Sunday,
1748,GP,Gabriel Pereira,2020-01-17,1179,Cash,No,,53926096,,cas,Friday,
1749,GP,Gabriel Pereira,2021-04-19,1173,Check,No,,62720536,Banco Cruzeiro do Sul,che,Monday,2031
1750,GP,Gabriel Pereira,2019-03-08,1513,Check,No,,85672850,Chase,che,Friday,2400
1751,GP,Gabriel Pereira,2023-07-07,1265,Cash,No,,38307755,,cas,Friday,
1752,GP,Gabriel Pereira,2021-08-29,1042,Credit Card,No,6264395678446078,90751991,Caixa Geral de Depósitos,cre,Sunday,
1753,GP,Gabriel Pereira,2021-02-20,1394,Cash,No,,29441492,,cas,Saturday,
1754,GP,Gabriel Pereira,2020-06-25,1110,Check,No,,49828385,Banco Atlantico Europa,che,Thursday,5458
1755,GP,Gabriel Pereira,2021-01-18,1355,Cash,No,,59070554,,cas,Monday,
1756,GP,Gabriel Pereira,2022-08-25,1527,Cash,No,,34368771,,cas,Thursday,
1757,GP,Gabriel Pereira,2020-06-19,1320,Check,No,,20949076,Banco Do Brasil,che,Friday,5889
1758,GP,Gabriel Pereira,2023-06-07,1015,Cash,No,,97710011,,cas,Wednesday,
